GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_051780	127.49	168.39	118.69	160.27	167.80	151.64	127.78	126.96	142.22	150.19	145.48	163.58	175.02	161.23	54.16	48.66	67.84	77.72	5.86	9.66	158.37	191.05	133.06	171.34	172.35	163.16	120.12	115.18	128.60	156.61	40.48	36.16	43.31	45.90	42.77	46.14	29.46	38.14	39.83	28.64	46.00	21.77	40.78	49.90	76.18	70.61	30.81	59.73	75.96	48.31	74.48	59.10	45.99	57.28	42.13	25.04	69.39	66.04	60.58	55.63	57.36	51.12	62.40	22.81	87.20	299.41	25.57	1.55	11.54	3.72	16.08	32.23	8.94	16.19	19.31	3.31	11.60	25.57	18.36	33.25	32.10	7.90	3.94	27.20	25.80	3.46	25.80	4.51	30.11	0.00	4.71	49.31	57.20	29.66	26.19
AFUB_051790	116.81	207.48	148.50	164.46	180.16	163.75	142.25	126.34	155.33	167.14	147.71	181.63	162.35	158.87	51.52	53.70	65.65	64.11	8.12	15.59	171.02	199.34	140.14	166.91	148.40	171.24	113.11	142.87	133.53	143.46	40.15	46.99	42.31	32.44	38.00	50.35	40.02	41.37	33.26	27.09	44.46	20.18	38.75	37.88	63.19	67.47	28.89	56.22	76.36	39.81	72.37	54.27	42.84	66.74	38.12	28.41	79.09	64.58	48.05	59.74	37.60	63.95	46.88	15.69	85.51	295.09	30.80	6.84	18.88	9.87	19.53	30.67	9.91	11.47	16.07	5.40	7.49	30.80	17.78	33.83	39.40	5.63	2.72	25.88	27.77	11.16	27.77	2.99	24.91	0.00	2.70	39.66	57.13	33.57	37.53
AFUB_051800	118.83	165.45	132.33	151.39	155.25	144.02	147.44	135.98	144.47	140.36	144.38	153.98	150.53	164.48	61.90	67.34	90.07	73.06	10.39	16.51	155.12	176.71	130.45	157.70	137.21	144.60	103.71	118.27	117.28	137.78	32.28	32.35	34.00	33.50	36.06	35.10	29.04	41.02	33.12	22.52	40.68	16.61	31.26	45.72	72.56	55.59	28.32	52.02	76.14	43.76	85.10	48.87	64.15	59.92	61.26	25.19	71.94	66.53	56.56	61.00	53.77	59.35	63.14	23.64	85.70	291.99	25.04	9.86	7.51	11.39	27.10	32.78	13.93	18.45	15.70	4.45	21.27	25.04	16.64	46.51	44.94	7.37	10.20	26.20	32.34	12.10	32.34	7.00	26.48	0.20	6.34	31.13	45.82	21.88	28.49
AFUB_051810	112.79	173.42	137.45	149.45	165.22	153.56	135.43	137.38	142.63	141.85	142.37	166.36	155.98	170.32	65.35	71.02	87.18	62.84	10.08	13.89	147.10	177.30	123.04	146.75	144.74	146.66	109.08	120.74	129.96	137.13	33.47	34.43	33.17	31.48	39.58	33.97	29.20	36.27	31.59	21.66	37.90	18.11	33.06	50.15	76.51	58.80	28.54	55.68	71.84	50.57	83.08	47.71	58.58	54.31	66.98	25.10	55.39	67.28	58.89	58.26	50.43	62.73	65.60	19.40	79.82	311.68	19.14	8.53	11.12	10.00	25.52	31.15	19.18	18.98	10.58	5.75	17.70	19.14	15.53	34.56	30.81	8.63	10.15	23.56	22.79	10.14	22.79	7.92	17.22	0.05	7.86	25.42	38.96	17.36	28.88
AFUB_051820	106.32	165.38	134.48	153.90	163.62	144.40	141.44	125.47	145.08	144.35	138.85	149.92	144.73	163.50	62.32	65.52	80.31	57.90	9.86	16.36	145.92	180.89	117.73	163.35	139.15	142.45	105.96	123.13	120.69	136.28	31.40	33.20	31.75	32.36	34.10	34.52	32.83	35.90	32.98	24.75	38.44	17.51	31.27	48.28	68.20	55.91	28.04	48.68	70.58	43.33	72.18	44.50	60.62	58.53	59.78	25.33	56.45	59.48	56.87	54.27	46.73	54.91	61.92	16.44	78.94	284.85	24.76	7.72	12.37	9.03	22.82	28.72	12.94	17.50	10.58	5.96	16.51	24.76	14.81	29.72	30.80	6.61	8.39	17.28	21.06	12.26	21.06	6.49	22.55	0.14	9.37	25.36	38.32	20.42	29.44
AFUB_051830	110.66	168.56	127.74	157.51	148.10	158.69	157.27	128.25	149.35	144.57	139.78	149.20	141.90	156.01	64.49	66.39	75.83	62.18	7.32	13.37	156.07	162.47	127.02	166.63	154.09	144.19	101.18	132.04	119.09	147.33	30.54	33.99	31.74	32.90	35.19	36.87	34.99	35.24	27.90	24.39	37.62	15.64	36.27	47.28	73.83	57.86	28.46	42.56	62.88	41.83	77.79	56.53	59.19	55.69	53.17	24.96	55.73	53.36	50.86	56.10	48.46	49.61	66.21	17.98	66.33	297.73	31.44	7.54	18.70	5.39	27.73	31.26	12.13	13.01	9.07	4.53	8.11	31.44	15.85	30.27	38.99	7.11	7.34	16.64	18.03	5.37	18.03	8.27	16.99	0.00	7.59	29.04	50.59	23.96	31.89
AFUB_051840	118.55	169.39	139.18	154.76	168.90	149.86	139.59	134.46	144.94	135.34	136.50	142.21	148.83	158.09	57.13	71.53	82.41	66.66	9.86	17.40	151.84	188.89	143.20	160.21	140.29	148.82	109.87	125.21	114.11	143.64	29.48	32.34	33.26	32.74	33.41	34.71	27.29	32.79	29.89	24.07	38.33	17.23	29.38	47.20	72.99	64.38	27.10	49.89	68.65	37.77	77.01	57.20	57.35	59.77	63.67	26.16	67.94	63.88	54.15	59.31	48.11	63.06	51.82	26.45	75.58	295.13	28.30	5.20	10.09	5.98	18.02	24.33	12.21	19.53	11.13	5.61	17.94	28.30	20.53	34.45	36.53	9.36	7.21	22.78	25.17	6.51	25.17	5.10	24.74	0.15	9.89	25.29	39.85	18.09	22.76
AFUB_051850	113.70	169.41	140.12	147.84	167.76	151.71	147.72	131.12	143.87	150.96	132.58	159.46	153.82	163.91	68.45	63.35	75.27	63.64	9.42	16.50	148.13	192.32	135.30	157.82	135.24	151.58	111.44	123.05	124.87	142.80	35.21	34.00	36.29	35.35	37.37	37.77	35.36	40.31	34.44	25.96	41.63	17.96	33.08	49.06	69.23	55.51	31.76	49.54	66.47	41.95	74.22	49.02	60.31	60.70	58.38	26.52	61.33	62.14	59.50	57.06	48.43	56.72	61.49	19.09	76.99	282.07	22.64	8.54	11.52	7.31	20.31	30.71	12.41	18.38	12.91	5.42	15.44	22.64	17.08	35.65	33.99	7.71	9.47	19.69	23.02	9.18	23.02	7.18	21.31	0.10	7.15	30.07	42.20	22.03	29.92
AFUB_051860	111.06	161.11	138.20	150.22	161.45	143.38	142.94	134.12	150.01	142.63	131.25	157.02	141.00	162.91	68.09	67.43	76.79	63.58	9.78	17.13	152.25	178.81	137.41	158.00	132.75	143.54	104.24	120.03	120.73	138.40	36.21	34.91	37.24	33.29	36.43	38.23	34.00	38.31	36.46	27.32	39.15	18.91	34.17	46.05	66.78	61.52	29.61	44.08	62.27	44.47	72.85	45.37	60.15	57.25	58.17	28.67	61.57	62.05	60.92	54.42	45.17	51.57	63.44	18.05	77.53	279.21	23.41	8.49	11.52	8.67	21.91	27.71	12.95	16.46	10.27	5.79	18.10	23.41	18.38	32.08	31.83	7.00	11.49	16.84	18.33	8.75	18.33	6.88	17.39	0.06	6.56	31.68	41.24	20.93	29.92
AFUB_051870	114.03	156.04	142.15	152.38	151.79	139.64	143.98	134.66	141.88	141.92	118.84	154.10	133.00	159.45	59.11	56.36	70.84	53.50	7.45	15.24	146.07	170.29	124.01	147.85	127.58	136.09	105.48	118.58	117.21	142.09	30.36	31.72	32.93	30.24	33.21	33.87	30.54	32.38	32.79	23.64	36.41	18.19	29.16	40.03	58.80	54.64	26.56	42.89	59.95	37.68	70.55	40.06	53.31	50.18	56.79	26.38	50.88	56.84	53.08	46.01	40.68	48.19	58.85	13.67	77.33	252.35	25.58	10.48	14.78	9.60	19.39	32.10	13.11	15.56	13.37	5.28	15.39	25.58	17.09	27.51	30.64	8.55	7.69	18.32	23.20	6.75	23.20	7.94	22.69	0.00	9.42	25.35	35.97	19.69	28.41
AFUB_051880	117.11	170.31	145.89	157.84	171.61	158.23	148.23	143.07	152.33	155.11	146.00	166.07	151.75	174.15	66.68	62.67	78.32	61.08	8.39	16.71	148.51	177.85	125.65	163.28	148.38	153.65	112.50	127.27	122.90	145.03	29.18	31.05	28.85	29.62	32.88	34.51	28.70	36.76	28.04	23.64	34.66	15.53	32.47	47.68	73.64	62.15	30.69	47.71	69.84	45.36	74.86	45.17	56.77	52.18	62.47	27.27	53.97	59.92	63.08	57.38	42.02	51.18	59.81	18.87	79.76	272.15	22.52	8.09	10.89	8.66	22.71	37.33	9.78	16.22	12.31	4.82	18.69	22.52	17.98	26.09	30.70	4.92	8.57	12.46	26.53	7.52	26.53	7.75	19.46	0.24	9.03	27.99	38.83	18.03	29.62
AFUB_051890	123.77	188.64	154.40	169.12	181.19	161.10	164.94	144.33	160.57	161.71	145.50	177.84	165.75	180.56	68.70	71.56	79.24	65.87	9.86	16.67	161.95	193.57	148.05	169.06	146.85	160.03	118.42	137.26	132.40	156.03	35.78	37.98	34.82	34.47	38.66	40.11	35.06	38.17	34.55	25.53	41.15	20.03	35.05	49.84	75.08	57.50	32.39	50.28	70.92	46.21	76.64	50.40	64.08	65.40	65.53	27.96	63.61	66.95	59.97	62.31	50.27	61.02	65.38	20.40	80.03	297.40	25.45	7.92	14.21	8.65	25.93	33.73	14.77	19.30	11.25	6.19	17.56	25.45	17.24	35.54	36.22	7.23	10.40	21.80	22.92	10.49	22.92	7.20	24.46	0.11	9.93	31.49	43.17	21.87	32.57
AFUB_051900	133.19	178.61	159.95	173.03	189.11	160.09	166.29	143.62	158.37	162.54	161.41	173.65	171.88	183.95	63.92	66.06	80.89	68.94	8.88	16.81	157.10	207.93	143.15	175.16	150.12	161.54	120.07	140.71	127.55	161.17	36.35	39.89	39.52	37.47	42.59	41.16	37.40	44.34	36.81	30.42	46.85	21.25	39.05	48.66	74.40	60.39	33.47	50.94	77.13	44.43	79.22	50.84	59.51	62.99	60.83	29.53	67.90	68.24	62.91	64.05	52.14	58.69	62.75	20.59	86.59	298.82	24.27	7.72	14.07	6.59	23.11	32.45	13.83	18.02	11.93	4.86	17.22	24.27	16.43	34.75	32.20	7.26	9.54	19.22	23.59	10.27	23.59	8.08	21.39	0.03	5.98	35.55	46.80	26.72	35.32
AFUB_051910	128.60	185.58	158.90	168.77	178.81	164.40	165.83	150.78	165.26	162.77	149.37	178.37	168.31	179.23	69.04	66.71	77.02	62.33	9.50	15.49	163.70	200.57	147.79	178.93	153.07	162.45	117.35	136.98	133.03	156.99	35.59	35.49	35.49	35.51	37.58	39.34	33.72	39.78	33.57	28.15	40.93	18.20	36.07	49.47	75.29	59.67	33.43	48.77	70.90	46.45	76.68	50.02	64.59	62.94	61.86	27.89	59.89	65.60	61.21	62.60	50.48	57.16	63.57	18.50	80.91	289.65	24.60	10.09	13.39	9.66	28.95	32.67	12.49	17.45	11.73	4.17	15.87	24.60	17.27	32.34	36.08	6.34	9.51	20.09	22.90	9.60	22.90	7.31	23.78	0.13	7.12	32.60	43.00	22.60	31.76
AFUB_051920	118.94	176.15	150.80	165.99	171.83	150.07	150.49	139.02	153.13	152.14	144.99	168.09	153.65	172.00	59.83	61.91	74.08	53.07	9.61	13.84	150.97	181.69	126.05	165.64	141.77	145.77	107.84	135.00	124.34	144.82	28.81	26.62	25.64	27.37	31.35	30.28	27.05	30.34	27.34	20.46	32.70	16.26	31.16	44.33	66.05	56.33	28.01	44.41	66.30	42.19	74.53	44.73	57.82	56.19	62.33	26.17	49.48	61.57	55.10	53.67	48.17	54.66	58.68	14.91	72.87	273.29	25.44	9.19	11.57	8.05	27.74	34.24	12.50	17.33	11.74	5.93	18.56	25.44	17.81	32.72	33.52	8.24	9.37	18.48	25.40	11.23	25.40	7.05	20.67	0.25	9.37	22.60	31.88	17.10	25.03
AFUB_051930	114.60	172.64	150.11	159.31	163.93	153.08	150.26	137.05	145.61	146.69	139.00	169.15	156.91	169.27	65.33	67.25	85.87	55.72	9.26	15.40	152.12	182.10	115.80	159.07	131.02	142.10	105.55	121.10	122.20	146.14	32.04	30.34	29.65	28.71	33.27	33.25	29.38	33.80	28.96	21.58	36.17	17.56	34.01	48.63	73.83	51.83	30.75	48.09	67.81	41.72	73.29	42.42	60.86	56.13	61.54	24.75	52.02	60.04	62.55	56.47	45.83	59.13	62.29	16.37	74.44	275.27	23.49	7.82	11.80	9.59	29.90	33.77	16.30	18.76	9.78	7.95	23.12	23.49	17.85	35.23	34.96	6.50	8.03	20.80	24.61	13.22	24.61	8.24	21.68	0.05	5.88	24.70	38.09	16.52	26.51
AFUB_051940	119.37	172.12	151.83	171.97	173.57	155.20	156.71	144.07	148.21	153.76	143.67	178.30	159.40	168.81	59.55	60.38	74.11	61.58	8.01	14.40	148.52	190.92	121.69	171.88	138.47	149.92	111.17	127.84	132.27	146.70	29.61	29.92	27.60	26.73	33.87	32.79	29.99	33.35	30.55	22.27	37.63	17.85	29.55	49.10	65.18	58.41	26.37	48.02	66.62	42.84	80.34	42.75	55.25	58.03	61.55	24.96	53.20	64.47	58.76	54.62	46.35	52.48	65.64	19.78	80.65	280.10	15.89	10.55	15.70	11.31	24.93	30.34	12.86	17.76	13.51	5.90	19.69	15.89	15.64	30.62	27.11	9.45	9.71	17.46	22.37	15.79	22.37	12.49	17.76	0.13	6.89	24.32	34.23	15.99	25.08
AFUB_051950	121.03	175.55	149.64	163.42	169.41	151.40	149.99	143.29	154.56	153.95	145.77	175.76	154.45	175.05	64.70	64.55	76.91	61.94	8.82	15.18	152.07	189.76	126.36	161.38	139.33	154.18	109.35	127.56	129.14	148.60	30.74	30.33	30.33	30.33	32.42	34.66	27.25	35.34	30.91	23.69	36.84	16.43	33.65	46.41	70.43	55.32	28.63	48.56	67.95	42.86	76.54	45.02	57.18	60.38	62.11	27.22	58.54	62.37	57.97	56.36	44.53	54.87	61.49	18.98	73.57	273.20	25.16	8.25	12.60	9.03	26.05	35.68	12.97	16.12	13.51	5.50	16.42	25.16	18.50	30.38	33.40	6.12	8.16	18.19	25.74	11.30	25.74	7.93	20.57	0.19	8.35	26.30	37.97	18.70	26.93
AFUB_051960	119.72	184.32	155.72	167.30	175.37	158.68	161.70	137.56	151.61	156.18	147.72	171.96	163.27	175.81	67.92	64.89	76.35	71.11	10.76	16.27	153.28	200.86	140.85	164.98	141.28	161.33	109.85	131.75	126.73	150.66	37.48	36.74	38.01	38.43	40.37	41.34	36.62	42.18	37.94	27.41	43.19	20.23	36.75	47.13	71.42	63.19	32.70	49.78	67.98	42.03	80.19	52.39	63.88	62.43	62.77	26.44	63.84	68.06	60.83	62.42	49.47	57.91	63.23	21.36	76.16	295.89	26.07	9.91	14.25	10.26	21.27	31.31	11.90	20.17	12.44	6.55	13.15	26.07	17.95	36.48	33.60	8.79	8.64	23.96	25.16	10.87	25.16	7.06	21.86	0.19	8.26	34.83	42.22	23.90	33.13
AFUB_051970	126.38	171.00	154.42	162.42	174.03	157.75	156.70	138.45	158.14	161.27	150.87	154.04	148.96	173.49	73.35	66.72	76.16	62.79	8.79	16.78	153.32	192.56	133.99	151.06	146.70	152.82	103.59	122.26	127.82	149.61	39.13	36.59	36.27	36.68	37.75	39.45	35.98	38.84	33.51	26.97	36.24	17.20	32.62	44.39	77.39	62.73	27.85	46.10	68.59	40.85	74.28	44.46	59.66	61.41	58.37	34.44	76.59	66.75	66.96	58.94	49.03	64.09	64.94	22.89	84.76	283.41	27.38	11.83	9.66	8.17	27.32	27.40	18.28	16.57	11.12	5.38	21.33	27.38	16.10	34.12	39.14	9.93	11.02	24.92	29.27	13.90	29.27	7.65	17.01	0.00	9.00	30.37	46.16	24.55	30.98
AFUB_051980	117.15	170.05	147.42	162.48	160.18	152.84	155.28	135.73	148.27	149.00	130.93	166.78	152.73	159.66	69.60	62.98	77.20	66.60	9.48	16.68	146.16	182.88	117.75	159.89	135.79	141.38	105.47	124.02	121.07	141.81	29.91	29.70	27.14	29.12	30.17	33.24	28.60	33.64	27.40	21.29	32.45	15.39	30.83	42.06	70.53	56.38	25.36	45.06	70.50	42.90	69.97	42.68	57.98	57.74	61.63	25.79	56.51	60.59	58.14	57.22	42.45	55.55	62.95	22.16	74.48	284.29	25.68	10.51	14.34	6.83	29.30	30.33	15.92	16.23	14.06	7.56	19.81	25.68	18.36	32.72	29.87	8.82	9.92	19.99	28.27	9.01	28.27	10.66	22.62	0.35	8.04	24.13	34.65	16.39	26.84
AFUB_051990	116.62	173.51	150.22	159.22	167.15	152.74	149.55	135.09	152.81	155.49	144.18	168.79	149.26	164.79	68.12	65.67	78.21	60.13	9.43	13.71	146.91	184.71	119.27	164.77	135.62	153.42	110.82	127.25	119.85	145.07	31.64	31.30	30.17	31.98	34.09	35.90	32.89	35.99	31.42	22.98	36.31	16.81	31.92	45.61	72.52	55.67	25.83	48.09	67.47	44.70	75.61	51.75	60.35	58.96	63.89	27.10	57.52	68.26	58.68	56.72	46.26	53.36	59.08	17.54	74.81	279.39	23.51	8.74	12.73	9.55	26.62	36.88	13.82	19.43	12.53	5.44	19.24	23.51	20.75	39.97	36.41	9.96	10.24	21.72	25.51	11.75	25.51	10.11	20.80	0.29	8.48	26.26	38.88	17.35	28.18
AFUB_052000	118.01	175.60	148.65	164.47	174.21	160.96	154.22	142.29	154.82	157.90	142.71	173.12	158.71	166.60	66.10	66.54	71.66	61.77	9.07	15.37	158.54	188.38	130.08	161.07	136.72	148.88	111.14	132.02	124.55	145.72	33.27	34.91	33.30	34.43	34.09	38.50	31.98	34.81	33.20	27.40	34.82	15.97	31.50	44.73	72.23	62.25	31.74	51.01	69.60	50.33	71.36	48.79	58.36	56.50	63.63	26.70	63.51	64.48	58.83	63.63	51.19	52.83	62.42	17.00	81.97	287.44	24.69	10.07	11.30	9.44	27.49	33.20	14.41	19.06	11.76	4.46	18.76	24.69	17.46	32.29	34.23	9.67	11.34	16.84	24.65	13.60	24.65	7.58	18.77	0.10	10.90	29.65	40.07	19.13	32.77
AFUB_052010	117.00	184.23	151.62	166.68	181.31	155.60	154.66	142.23	149.48	152.60	143.02	178.80	171.53	171.02	70.81	76.52	85.98	66.64	11.46	17.90	154.17	189.57	149.71	171.52	144.48	165.78	121.66	135.13	136.27	161.42	34.54	33.31	30.37	32.40	35.57	35.00	30.18	34.23	31.78	23.43	40.94	18.15	28.02	48.43	79.14	61.23	30.73	51.88	75.58	53.70	81.19	46.06	72.06	59.88	70.03	28.21	61.34	64.46	66.60	62.69	48.19	61.83	67.39	19.35	92.29	305.08	29.36	9.31	14.72	9.50	25.47	36.68	12.35	14.74	12.22	5.64	18.95	29.36	18.92	39.95	34.09	7.75	9.20	16.49	20.95	10.70	20.95	9.80	22.04	0.12	9.38	28.62	39.72	20.69	31.07
AFUB_052020	120.81	176.90	148.72	162.52	173.69	152.98	154.20	143.83	153.07	154.28	140.43	171.52	163.06	178.15	65.15	69.43	76.98	61.99	8.83	17.45	154.69	191.94	136.59	162.20	140.09	157.61	117.27	131.75	127.44	144.63	32.68	34.80	33.97	32.46	34.57	37.46	32.70	37.12	32.30	25.19	38.54	17.74	34.29	47.55	74.51	57.59	29.84	49.85	65.16	43.43	75.25	48.09	59.59	59.43	65.58	26.81	60.92	65.19	57.69	58.49	49.12	57.23	62.31	18.97	78.18	281.14	25.15	9.03	10.43	9.61	24.28	29.99	13.53	18.37	13.99	3.77	19.47	25.15	19.45	31.94	32.53	8.08	8.46	16.09	22.63	10.76	22.63	5.90	20.90	0.17	8.98	28.41	41.48	19.33	30.14
AFUB_052030	122.39	185.94	152.13	167.56	179.36	156.56	162.58	145.66	160.15	156.70	141.52	178.21	159.05	185.41	68.46	69.97	76.59	62.35	9.44	16.77	170.88	200.23	142.62	173.35	146.10	158.96	112.92	135.50	132.08	154.03	35.10	36.18	36.66	33.17	37.15	38.35	35.80	40.56	33.04	28.64	41.57	16.62	33.98	49.49	71.82	67.76	29.70	48.20	71.52	45.58	80.46	45.45	56.25	63.19	62.09	27.85	58.31	64.66	60.50	64.58	46.05	54.59	67.27	19.23	81.51	293.09	20.78	10.06	14.99	10.62	28.87	32.17	15.33	18.11	11.09	5.83	20.79	20.78	19.23	33.91	37.62	8.13	9.82	20.19	26.69	13.73	26.69	8.62	23.13	0.04	11.12	32.47	44.30	23.63	31.69
AFUB_052040	111.29	173.09	152.89	165.98	166.89	154.11	156.89	137.94	151.64	151.91	138.58	172.14	162.36	170.74	64.33	62.20	75.52	59.55	8.70	16.60	145.63	181.52	133.18	156.73	137.16	156.25	106.87	128.32	122.51	145.24	30.47	32.77	30.11	31.40	31.80	35.85	28.65	35.76	29.34	22.66	35.26	17.08	33.17	44.78	70.20	62.58	28.01	45.57	69.15	39.20	72.31	44.73	63.26	59.11	61.80	24.99	53.96	60.12	54.80	52.72	45.59	56.51	62.49	18.54	78.68	280.76	21.68	9.80	11.71	11.20	24.48	32.63	12.07	16.69	11.24	4.12	18.02	21.68	13.82	34.22	32.43	6.92	10.50	14.10	26.23	12.79	26.23	8.88	17.10	0.05	10.22	28.92	38.00	19.82	28.87
AFUB_052050	117.60	180.85	155.35	173.69	171.99	157.08	161.86	148.67	159.34	154.08	152.62	172.90	155.38	180.82	62.77	71.51	76.36	59.63	8.82	15.55	152.29	194.11	142.33	173.31	147.73	156.56	106.08	130.07	135.22	142.93	32.14	30.06	30.46	31.02	33.41	34.09	31.19	37.97	30.89	26.01	34.45	19.37	32.91	44.49	74.68	54.48	28.42	47.97	73.44	43.56	79.93	45.60	64.91	62.87	62.30	28.13	55.37	69.12	56.79	60.49	49.57	56.88	64.10	17.38	72.83	298.76	19.49	7.61	12.43	7.38	24.49	33.84	13.34	16.13	12.90	6.12	17.07	19.49	15.71	32.48	35.51	4.64	7.19	16.03	20.12	8.61	20.12	9.36	24.76	0.20	8.13	30.65	40.13	21.16	29.50
AFUB_052060	116.96	175.33	156.72	162.10	173.37	151.39	151.79	144.74	152.80	156.79	138.39	180.48	154.23	166.31	58.46	62.31	86.77	58.27	10.00	14.35	149.25	182.95	108.88	173.65	140.99	145.44	106.86	126.31	131.05	142.77	23.66	22.64	20.18	22.36	27.10	27.81	24.14	28.99	22.35	18.88	29.44	13.00	27.08	45.10	75.74	56.39	25.69	47.88	65.04	46.03	69.79	46.83	61.26	60.02	67.02	24.89	56.54	66.35	58.49	59.16	48.05	58.88	61.92	19.91	76.03	288.15	25.55	8.04	7.12	8.06	28.42	30.34	13.38	18.94	10.89	3.42	19.55	25.55	18.72	30.96	33.22	6.37	8.13	13.16	27.46	9.52	27.46	8.91	16.97	0.03	7.37	18.80	30.32	14.77	25.51
AFUB_052070	120.55	179.68	152.01	163.86	170.62	148.15	158.78	143.17	151.99	157.72	144.18	171.48	151.92	177.11	66.39	67.18	71.15	62.59	9.01	14.87	147.31	172.75	138.38	160.11	138.41	150.12	106.84	126.27	125.66	147.04	32.45	32.07	32.38	31.26	32.65	35.74	30.78	36.11	28.88	24.03	38.39	17.17	32.03	47.41	67.72	59.70	29.04	48.45	69.76	45.56	72.44	46.26	63.28	60.28	60.36	27.68	57.70	62.09	53.07	59.74	45.09	53.72	60.36	20.50	81.89	270.15	25.60	8.04	12.31	10.10	29.58	36.34	11.12	16.92	14.35	4.43	16.28	25.60	18.71	30.74	30.14	6.14	9.16	16.68	24.77	11.46	24.77	9.55	20.02	0.08	8.11	26.51	38.84	19.74	28.37
AFUB_052080	120.44	181.42	159.43	166.03	178.94	159.86	155.35	142.93	156.07	158.66	150.93	174.29	172.23	182.27	72.98	73.89	82.07	60.38	10.88	16.62	156.40	188.15	136.68	169.67	148.51	161.20	111.32	133.12	130.51	149.56	34.92	35.18	36.63	32.86	38.08	38.95	31.73	41.59	32.93	26.46	39.98	18.06	34.91	47.12	74.14	60.65	29.93	47.32	71.68	45.64	74.92	48.57	66.39	62.58	62.43	28.00	59.95	66.58	59.63	56.28	46.50	59.40	62.99	18.35	82.89	281.81	22.27	10.92	14.51	11.60	26.97	34.01	14.35	14.94	12.39	5.38	20.31	22.27	17.28	34.94	35.78	5.73	10.98	19.02	24.24	9.17	24.24	7.77	17.60	0.12	7.02	30.39	40.66	21.21	31.24
AFUB_052090	112.85	177.96	146.63	164.14	177.71	146.10	156.37	142.76	151.04	158.08	138.76	165.05	161.24	165.79	66.84	67.15	81.82	57.15	8.27	16.17	145.89	195.72	141.53	158.20	137.22	155.29	111.67	124.03	122.32	148.71	34.91	31.93	28.52	30.27	30.72	36.66	28.32	35.73	31.14	23.17	35.07	16.01	34.22	51.26	69.13	66.05	26.54	46.82	68.13	40.60	70.26	48.84	61.15	59.43	60.83	25.68	55.36	61.76	52.28	57.70	45.24	58.45	64.79	13.83	69.72	274.52	27.49	8.41	13.17	7.61	26.12	36.84	14.67	17.73	11.68	5.25	17.84	27.49	21.14	38.96	34.53	9.42	10.22	24.38	26.16	10.19	26.16	9.25	18.80	0.06	6.81	31.27	42.58	20.46	30.44
AFUB_052100	114.17	176.94	154.11	156.85	171.44	144.90	148.19	141.08	152.43	137.20	135.97	163.44	150.57	170.95	62.26	65.98	72.04	60.27	9.92	16.82	149.93	184.89	121.99	162.84	143.17	143.08	112.45	127.84	120.96	147.16	29.06	31.68	31.38	31.34	30.46	35.75	30.58	34.82	29.81	24.09	36.08	14.99	30.08	44.42	64.80	55.22	27.44	48.93	68.46	44.52	67.13	45.16	58.69	59.94	57.06	29.33	58.48	62.17	57.65	58.40	39.99	57.47	60.43	18.26	76.13	265.12	21.70	8.81	13.23	8.44	24.44	30.79	12.85	19.47	12.11	6.12	17.81	21.70	20.98	33.24	32.47	7.07	9.03	14.92	20.97	12.73	20.97	9.14	19.07	0.03	9.37	26.61	39.34	17.24	29.76
AFUB_052110	123.18	182.64	153.76	170.36	185.59	160.35	164.56	151.02	160.31	151.91	146.94	171.42	167.26	178.69	72.71	71.62	82.37	65.88	9.32	16.02	161.91	197.25	148.22	175.96	160.73	161.66	126.42	130.95	130.44	154.77	30.93	35.13	32.87	33.21	32.29	37.22	31.63	33.66	35.24	24.49	34.91	17.82	33.51	48.58	77.16	61.58	29.48	52.28	63.21	43.10	76.40	49.52	67.81	60.60	64.11	27.65	64.03	63.64	65.51	59.73	49.06	61.94	61.61	20.98	83.79	296.45	21.55	10.04	13.20	10.67	31.30	32.65	12.17	21.60	11.57	5.20	18.87	21.55	15.44	36.49	32.74	6.85	11.01	17.81	23.77	10.12	23.77	8.03	18.43	0.00	9.71	31.28	43.29	21.02	29.32
